School Name,Degree Level,PGM-CD,Program Name,CIP,Add/Dis/Mov/Red,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,80108,GIFTED EDUCATION,131004,Approved in 1998,30,47,22,9,10,5,5,7,6,2,1,1,2,5
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,80110,INST TECH WEB-BASED PROF DEVEL & TR,130101,Discontinued in 2015,0,1,1,6,0,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,80111,PROGRAM EVALUATION,130101,Discontinued in 2015,2,1,1,1,0,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,80112,EARTH/SPACE SCIENCE,130101,Discontinued in 2019,5,12,9,9,3,12,10,2,1,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,80113,DATA-BASED DECISION MAKING & ORG IM,130401,Approved in 2002,15,6,2,2,1,1,2,2,0,1,2,2,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,80114,"ADULT, FAMILY, & WORKPLACE LITERACY",130101,Discontinued in 2015,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,80116,ENGLISH AS A SECOND LANGUAGE INSTRU,130101,Discontinued in 2019,2,2,5,4,5,5,6,4,1,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,80117,"LDRSHIP-SCHOOL,FAMILY & COMM COLLAB",130401,Approved in 2006,0,1,2,2,1,2,4,1,5,2,4,4,2,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,80118,URBAN EDUCATION,130410,Approved in 2007,0,1,2,6,4,2,3,4,1,2,3,2,0,1
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,80119,CURRICULUM LEADERSHIP,130301,Discontinued in 2015,0,0,12,1,0,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,80120,TEACHING THE ADULT LEARNER,130101,Discontinued in 2019,0,0,5,7,13,9,10,11,2,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,80201,COUNSELING,131101,Discontinued in 2015,23,0,5,0,0,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82000,TRANSITION PLANNING,131007,Discontinued in 2015,20,2,0,1,0,0,0,21,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82001,EDUC OF CHILDREN W/SEVERE DISABILIT,131007,Discontinued in 2019,2,3,3,2,0,0,0,1,1,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82005,DIFFERENTIATED/INCLUSIVE EDUCATION,131011,Approved in 1998,5,0,3,1,1,0,0,5,2,0,2,4,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82007,EDUCATION OF STUDENTS WITH AUTISM,131013,Approved in 1998,21,18,33,14,23,21,10,20,6,2,2,1,6,6
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82008,ASSISTIVE TECHNOLOGY,131202,Discontinued in 2019,0,1,0,2,3,1,0,1,1,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82009,EARLY INTRVNTION/PRE-SCHOOL SPEC ED,131015,Approved in 2006,0,7,7,6,4,2,5,6,3,0,0,1,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82201,"MIND, BRAIN & TEACHING",131299,Approved in 2008,0,0,0,20,34,27,33,30,19,35,49,43,43,43
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82502,CLINICAL COMMUNITY COUNSELING,131101,Discontinued in,0,0,19,16,17,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82601,HEALTH CARE COUNSELING,131101,Discontinued in 2015,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82606,ORGANIZATIONAL COUNSELING,131101,Discontinued in 2015,3,3,1,2,0,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82607,ADDICTIONS COUNSELING,131101,Discontinued in 2015,1,2,1,0,0,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82608,COUNSELING AT-RISK YOUTH,131101,Discontinued in 2015,3,4,4,2,0,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82609,SPIRITUAL & EXISTENTIAL COUNSL & TH,131101,Discontinued in 2015,0,2,1,0,1,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82710,EDUCATION LEADERSHIP FOR INDEP. SCH,130401,Approved in 2004,13,12,17,11,11,16,16,14,13,6,12,12,8,2
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82711,BUSINESS LEADERSHIP-INDEPENDENT SCH,130406,Discontinued in 2015,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,82900,ONLINE TEACHING & LEARNING FOR ADUL,130501,Discontinued in 2019,0,0,0,0,0,5,15,5,3,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,83001,ADOLESCENT LITERACY EDUCATION,131315,Discontinued in 2019,0,0,0,1,3,1,2,4,2,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,83002,EMERGENT LITERACY EDUCATION,131315,Discontinued in 2019,0,0,0,0,3,4,4,7,4,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,83302,K-8 MATHEMATICS LEAD-TEACHER,131311,Approved in 2007,0,1,7,0,0,1,1,2,3,3,4,2,1,1
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,83402,K-8 SCIENCE LEAD-TEACHER,131316,Discontinued in 2019,0,1,7,2,1,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,89900,BIOTECHNOLOGY EDUCATION,139999,Approved in 2010,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,89902,K-8 STEM EDUCATION LEAD-TEACHER,131399,Approved in 2011,0,0,0,0,0,0,4,6,6,1,2,0,0,1
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,89931,TCHR LDRSHIP:INST LDRSHIP IN SCH SE,130499,Discontinued in 2019,0,6,3,2,0,1,1,1,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,89934,OUT OF SCHOOL TIME LEADERSHIP,130499,Discontinued in 2015,0,0,9,9,1,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,90800,CIVIL ENGINEERING,140801,Approved in 1999,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,90900,ELECTRICAL & COMPUTER ENGINEERING,141001,Approved in 1999,0,12,0,9,7,7,15,12,6,11,4,2,8,8
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,92201,ENVIRONMENTAL ENGINNERING AND SCIEN,141401,Approved in 2015,0,0,0,0,0,0,0,0,0,0,0,1,2,2
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,92202,"ENVIRON.ENGIN.,SCIENCE OR MNMGT (PO",141401,Discontinued in 2010,0,0,0,3,0,0,0,1,3,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,92203,ENVIRONMENTAL PLANNING AND MANAGEME,141401,Approved in 2015,0,0,0,0,0,0,0,0,0,2,1,0,2,1
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,92204,ENVIRONMENTAL ENGINEERING,141401,Approved in 2015,0,0,0,0,0,0,0,0,0,3,1,1,2,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,99903,SYSEMS ENGINEERING,142701,Approved in 1996,0,24,8,8,5,99,64,84,73,48,2,1,1,7
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,99910,CONTINUING ENGINEERING STUDIES,149999,Approved in 2003,0,11,33,11,28,17,13,19,11,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,99920,TECHNICAL INNOVATION & NEW VENTURES,149999,Approved in 2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,100401,PERFORMANCE,500903,Approved in 1992,81,72,75,91,102,99,82,62,56,56,58,66,55,49
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,100415,CONDUCTING,500999,Approved in 1992,4,6,5,6,4,3,3,3,3,3,3,2,1,2
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,120109,APPLIED HEALTH INFORMATICS,512706,Discontinued in 2015,0,0,0,0,30,24,34,1,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,120300,BUSINESS OF NURSING,513801,Discontinued in 2015,27,20,16,14,3,1,2,0,2,4,3,5,7,8
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,120302,ADULT NURSE PRACTITIONER,513801,Approved in 2006,0,1,0,0,2,2,0,2,2,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,120303,PEDIATRIC NURSE PRACTITIONER,513801,Approved in 2006,0,0,1,1,0,0,0,1,1,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,120304,FAMILY NURSE PRACTITIONER,513801,Approved in 2006,0,1,2,1,1,0,0,1,1,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,120306,CLINICAL NURSE SPECIALIST (POST-MAS,513813,Discontinued in 2010,0,0,0,0,0,0,0,0,2,1,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,120307,FORENSIC NURSING,513899,Approved in 2008,0,0,0,4,0,5,7,2,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,120308,NURSING EDUCATION (POST-MASTERS),131399,Discontinued in 2010,0,0,0,0,1,0,0,5,5,3,0,3,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,120309,HIV PRIMARY CARE,513801,Approved in 2013,0,0,0,0,0,0,0,0,0,17,29,31,31,30
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,120403,POPULATION HEALTH MANAGEMENT,510701,Approved in 2017,0,0,0,0,0,0,0,0,0,0,0,6,26,32
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,121401,QUANTITATIVE METHODS IN PUBLIC HEAL,512201,Approved in 2005,0,0,0,0,0,0,15,0,0,4,10,4,17,3
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,121402,PUBLIC HEALTH PRACTICE,512201,Approved in 2005,0,0,0,0,0,0,7,140,34,6,8,1,0,1
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,121406,COOPERATIVE LEARNING INSTRUCT PRACT,512209,Discontinued in 2019,0,0,0,0,0,0,0,0,1,0,0,1,2,1
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,121407,ENVIRONMENTAL & OCCUPATIONAL HEALTH,512202,Approved in 2007,0,0,0,0,0,0,4,0,3,5,8,11,8,10
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,121411,TRAINING CERTIFICATE IN PUBLIC HEAL,512201,Approved in 2009,0,0,0,0,0,0,0,0,0,4,7,4,2,5
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,121420,GLOBAL HEALTH,512210,Approved in 2011,0,0,0,0,0,0,0,0,0,0,18,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,121422,"MENTAL HEALTH POLICY, ECONOMICS SER",512201,Approved in 2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,121424,HEALTHCARE EPI & INFECTION PREVENT-,512201,Approved in 2012,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,121428,HEALTH COMMUNICATION,512207,Approved in 2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,121438,PUBLIC MENTAL HEALTH RESEARCH,511599,Approved in 2015,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,121439,PUBLIC HEALTH ADVOCACY,512299,Approved in 2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,121441,LGBTQ PUBLIC HEALTH,512299,Approved in 2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,150703,SCIENCE WRITING,231303,Approved in 2014,0,0,0,0,0,0,0,0,2,5,7,10,18,17
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,170302,SECURIZATION,270305,Approved in 2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,170305,QUANTITATIVE PORTFOLIO MANAGEMENT,270301,Approved in 2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,200402,CONTEMPORARY TRAUMA RESPONSE,511508,Discontinued in 2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,200410,PLAY THERAPY,422805,Discontinued in,0,2,10,6,5,0,0,0,0,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,210201,NON-PROFIT MANAGEMENT,440401,Approved in 2011,0,0,0,0,0,0,6,14,18,23,26,21,18,12
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,220703,GOVERNMENT ANALYTICS,450102,Approved in 2013,0,0,0,0,0,0,0,0,3,4,7,13,20,16
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,221000,CHINESE & AMERICAN STUDIES,450901,Approved in 2005,0,0,0,0,0,0,0,0,0,0,1,1,3,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,221002,INTERNATIONAL DEVELOPMENT,450901,Approved in 2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,229906,DIGITAL CURATION,301401,Approved in 2013,0,0,0,0,0,0,0,0,1,4,4,4,7,5
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,490070,NATIONAL SECURITY ISSUES,309999,Approved in 2004,0,0,0,6,4,7,10,7,3,6,11,9,8,5
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,499902,PREMEDICAL PROGRAM,511102,Approved in 2010,0,0,0,0,34,30,29,29,29,30,31,30,25,22
Johns Hopkins University,POST BACCALAUREATE CERTIFICATE,909901,GENERAL UNDECLARED OR UNDECIDED,309999,,0,0,0,12,1,0,0,0,2,3,5,4,2,19
Johns Hopkins University,MASTERS,30900,NEAR EASTERN STUDIES,50108,,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Johns Hopkins University,MASTERS,40100,"BIOLOGY,GENERAL",260101,,0,2,11,0,0,9,2,1,0,3,1,0,0,0
Johns Hopkins University,MASTERS,40909,FOOD SAFETY REGULATION,261201,Approved in 2014,0,0,0,0,0,0,0,0,0,12,23,32,33,24
Johns Hopkins University,MASTERS,41102,MOLECULAR MICROBIOLOGY & IMMUNOLOGY,260204,Approved in 2006,0,27,34,38,42,43,47,46,38,41,38,30,36,38
Johns Hopkins University,MASTERS,41200,ANATOMY EDUCATION,260403,Approved in 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Johns Hopkins University,MASTERS,41400,BIOCHEMISTRY & MOLECULAR BIOLOGY,260202,Approved in 2006,0,44,38,30,42,44,0,46,46,61,63,69,62,50
Johns Hopkins University,MASTERS,41601,EPIDEMIOLOGY,261309,Approved in 2006,0,122,84,59,62,60,57,69,78,72,91,94,88,90
Johns Hopkins University,MASTERS,41702,"CELLUAR & MOLECULAR BIOLOGY(BA/MS,B",260406,Approved in 2003,2,0,1,9,7,2,8,5,4,0,3,1,4,2
Johns Hopkins University,MASTERS,41900,BIOSTATISTICS,261102,Approved in 2006,0,28,22,20,18,11,14,16,12,14,18,14,14,15
Johns Hopkins University,MASTERS,49900,BIOTECHNOLOGY,261201,Approved in 1992,479,514,512,564,537,505,479,507,584,600,601,566,612,633
Johns Hopkins University,MASTERS,49905,BIOINFORMATICS,261201,Approved in 2003,22,51,60,82,92,101,96,125,120,141,141,169,174,173
Johns Hopkins University,MASTERS,49906,APPLIED HEALTH SCIENCES INFORMATICS,260102,Approved in 2009,0,0,0,6,8,10,7,5,4,3,7,23,35,33
Johns Hopkins University,MASTERS,49950,REGULATORY SCIENCE,261201,Approved in 2004,43,59,90,136,176,156,140,137,141,147,158,178,156,168
Johns Hopkins University,MASTERS,49951,BIOTECH ENTERPRISE & ENTREPRENEURSH,261201,Approved in 2011,0,0,0,0,0,0,16,30,55,64,82,84,80,76
Johns Hopkins University,MASTERS,49952,INDIVIDUALIZED GENOMICS AND HEALTH,260807,Approved in 2017,0,0,0,0,0,0,0,0,0,0,0,7,33,60
Johns Hopkins University,MASTERS,50100,BUSINESS ADMINISTRATION(MBA),520101,,748,596,586,522,792,797,770,575,527,682,861,990,997,1049
Johns Hopkins University,MASTERS,50105,PATIENT SAFETY & HEALTHCARE QUALITY,510701,Approved in 2017,0,0,0,0,0,0,0,0,0,0,0,48,140,176
Johns Hopkins University,MASTERS,50400,FINANCE,520801,Approved in 2000,111,206,191,200,170,202,291,508,426,597,584,613,667,616
Johns Hopkins University,MASTERS,50602,ORGANIZATIONAL LEADERSHIP,520213,Approved in 1997,99,39,22,166,123,85,58,140,74,64,27,47,58,18
Johns Hopkins University,MASTERS,50603,BUSINESS ANALYTICS & RISK MNGT,521399,Approved in 2013,0,0,0,0,0,0,0,0,23,41,56,59,82,164
Johns Hopkins University,MASTERS,50604,HEALTHCARE MANAGEMENT,510701,Approved in 2013,0,0,0,0,0,0,0,0,27,42,60,99,127,126
Johns Hopkins University,MASTERS,50605,TECHNICAL MANAGEMENT,520205,Approved in 1981,132,126,124,138,147,136,130,123,113,120,121,98,92,90
Johns Hopkins University,MASTERS,50609,ENGINEERING MANAGEMENT,151501,Approved in 2008,0,0,0,12,36,35,28,32,32,38,43,41,52,63
Johns Hopkins University,MASTERS,50610,INFORMATION TECH AND SYSTEMS SCIENC,110901,Approved in 1992,236,219,197,118,94,121,109,79,58,49,72,110,83,87
Johns Hopkins University,MASTERS,50611,ENGINEERING MANAGEMENT,151501,Approved in 2014,0,0,0,0,0,0,0,0,9,30,69,78,79,97
Johns Hopkins University,MASTERS,50655,INTELLIGENCE ANALYSIS,430304,Approved in 2005,0,11,24,20,20,21,22,22,27,23,18,23,15,0
Johns Hopkins University,MASTERS,50900,MARKETING,521401,Approved in 1992,101,118,123,146,116,103,96,138,131,152,141,164,173,155
Johns Hopkins University,MASTERS,51101,REAL ESTATE AND INFRASTRUCTURE,521501,Approved in 1990,139,148,185,166,115,125,108,87,99,104,96,73,60,59
Johns Hopkins University,MASTERS,60105,COMMUNICATION,90101,Approved in 2003,135,225,234,251,219,231,218,236,269,296,250,240,304,317
Johns Hopkins University,MASTERS,60500,FILM AND MEDIA,500601,Approved in 2015,0,0,0,0,0,0,0,0,0,8,22,30,28,26
Johns Hopkins University,MASTERS,70100,COMPUTER SCIENCE,110101,,499,506,511,513,492,514,545,524,508,549,689,706,736,786
Johns Hopkins University,MASTERS,70107,GEOGRAPHIC INFORMATION SYSTEMS,110401,Approved in 2012,0,0,0,0,0,0,0,18,38,67,89,109,101,82
Johns Hopkins University,MASTERS,70117,SECURITY INFORMATICS,111003,Approved in 2003,35,40,38,42,48,53,47,57,57,70,98,112,101,92
Johns Hopkins University,MASTERS,70200,INFORMATION SYSTEMS ENGINEERING,110401,Approved in 1996,139,187,191,216,187,123,120,102,123,129,150,141,116,96
Johns Hopkins University,MASTERS,70209,CYBERSECURITY,111003,Approved in 2008,0,0,0,9,30,41,45,60,69,98,130,127,127,129
Johns Hopkins University,MASTERS,80100,EDUCATION,130101,,314,330,300,268,524,579,499,669,963,1282,1498,1385,1475,1391
Johns Hopkins University,MASTERS,80312,TEACHING (MAT),131206,Approved in 1986,443,557,534,562,336,195,111,88,46,45,41,33,19,15
Johns Hopkins University,MASTERS,82000,SPECIAL EDUCATION,131001,Approved in 1977,179,155,150,170,146,121,93,69,76,62,46,48,42,53
Johns Hopkins University,MASTERS,82601,COUNSELING,511508,Approved in 1988,342,365,356,342,355,289,254,211,234,211,219,278,300,274
Johns Hopkins University,MASTERS,82606,ORGANIZATIONAL COUNSELING,131101,Discontinued in 2015,19,23,19,11,3,0,0,0,0,0,0,0,0,0
Johns Hopkins University,MASTERS,83200,MUSIC EDUCATION,131312,,7,5,12,13,14,15,13,12,9,12,8,7,9,10
Johns Hopkins University,MASTERS,89901,HEALTH PROFESSIONS,139999,Approved in 2011,0,0,0,0,0,29,45,66,87,111,100,100,94,123
Johns Hopkins University,MASTERS,90201,SPACE SYSTEMS ENGINEERING,140201,Approved in 2014,0,0,0,0,0,0,0,0,5,29,60,116,161,241
Johns Hopkins University,MASTERS,90500,BIOMEDICAL ENGINEERING,140501,,30,1,41,34,33,33,34,35,36,33,46,62,98,141
Johns Hopkins University,MASTERS,90501,APPLIED BIOMEDICAL ENGINEERING,140501,Approved in 1993,24,40,38,38,34,35,24,21,40,52,68,76,87,106
Johns Hopkins University,MASTERS,90502,BIOENGINEERING INNOVATION & DESIGN,140501,Approved in 2008,0,0,0,12,16,17,18,17,20,22,25,21,28,28
Johns Hopkins University,MASTERS,90600,CHEMICAL & BIOMOLECULAR ENGINEERING,140701,,5,9,21,26,28,28,32,27,39,44,64,107,111,101
Johns Hopkins University,MASTERS,90800,CIVIL ENGINEERING,140801,,15,10,19,23,24,30,40,45,31,31,45,40,49,53
Johns Hopkins University,MASTERS,90900,ELECTRICAL AND COMPUTER ENGINEERING,141001,,394,360,368,340,347,338,357,332,315,367,412,404,454,536
Johns Hopkins University,MASTERS,91000,MECHANICAL ENGINEERING,141901,,96,86,92,106,118,116,116,95,104,101,154,233,261,305
Johns Hopkins University,MASTERS,91500,MATERIALS SCIENCE AND ENGINEERING,141801,,9,10,17,18,16,20,20,22,28,32,33,49,39,39
Johns Hopkins University,MASTERS,92200,GEOGRAPHY & ENVIRONMENTAL ENGINEERI,141401,,18,22,56,49,60,52,52,58,51,68,88,92,81,75
Johns Hopkins University,MASTERS,92201,ENVIRONMENTAL ENGINEERING AND SCIEN,141401,Approved in 2003,11,14,20,37,34,34,49,51,58,55,56,59,46,59
Johns Hopkins University,MASTERS,92203,ENVIRONMENTAL PLANNING & MANAGEMENT,141401,Approved in 2003,13,15,22,41,64,66,65,61,45,40,44,32,35,28
Johns Hopkins University,MASTERS,92204,ENVIRONMENTAL ENGINEERING,141401,Approved in 2007,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Johns Hopkins University,MASTERS,99903,SYSTEMS ENGINEERING,142701,Approved in 1996,424,405,421,414,617,680,780,675,613,596,548,576,548,535
Johns Hopkins University,MASTERS,99904,HEALTHCARE SYSTEMS ENGINEERING,142701,Approved in 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Johns Hopkins University,MASTERS,100300,ART HISTORY,500703,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Johns Hopkins University,MASTERS,100401,PERFORMANCE,500903,Approved in 1992,161,177,164,151,157,191,183,158,155,158,164,183,167,149
Johns Hopkins University,MASTERS,100409,COMPOSITION,500904,,15,17,13,14,11,14,19,17,0,18,23,25,25,29
Johns Hopkins University,MASTERS,100413,ELECTRONICS AND COMPUTER MUSIC,500999,Approved in 1990,2,5,4,4,7,9,4,6,26,13,7,5,9,13
Johns Hopkins University,MASTERS,100415,CONDUCTING,500999,Approved in 1992,2,3,1,1,5,6,4,3,4,8,6,10,11,10
Johns Hopkins University,MASTERS,100416,MUSIC THEORY PEDAGOGY,131312,Approved in 1996,3,1,3,1,0,1,0,1,1,1,1,0,1,0
Johns Hopkins University,MASTERS,100417,AUDIO SCIENCES,100203,Approved in 1999,18,18,13,9,12,21,20,14,18,13,12,13,15,11
Johns Hopkins University,MASTERS,100600,MUSIC HISTORY & LITERATURE,500902,,0,3,3,5,4,4,3,4,5,3,3,1,1,5
Johns Hopkins University,MASTERS,120110,HEALTH SCIENCE INFORMATICS,261103,Approved in 2005,11,0,0,0,0,6,5,5,5,2,2,5,9,6
Johns Hopkins University,MASTERS,120300,NURSING,513801,,199,204,212,200,230,242,257,272,278,407,647,571,526,509
Johns Hopkins University,MASTERS,120403,POPULATION HEALTH MANAGEMENT,510701,Approved in 2017,0,0,0,0,0,0,0,0,0,0,0,36,93,97
Johns Hopkins University,MASTERS,121400,PUBLIC HEALTH,512201,,902,379,486,504,563,555,532,491,532,478,497,528,615,593
Johns Hopkins University,MASTERS,121401,HEALTH POLICY & MANAGEMENT,510701,Approved in 2006,0,105,73,72,80,96,115,149,153,132,134,125,125,109
Johns Hopkins University,MASTERS,121402,INTERNATIONAL HEALTH,512210,Approved in 2006,0,137,116,127,140,153,144,0,158,160,150,139,142,137
Johns Hopkins University,MASTERS,121404,HEALTH ECONOMICS AND OUTCOMES RESEA,512211,Approved in 2009,0,0,0,0,0,0,122,0,0,0,0,0,0,0
Johns Hopkins University,MASTERS,121406,"POPULATION,FAMILY & REPRODUCTIVE HE",512209,Approved in 2006,0,0,34,41,46,45,38,38,38,37,32,29,32,37
Johns Hopkins University,MASTERS,121407,ENVIRONMENTAL HEALTH,512202,Approved in 2006,0,29,28,26,35,37,36,43,43,28,35,47,43,45
Johns Hopkins University,MASTERS,121408,"HEALTH, BEHAVIOR & SOCIETY",512201,Discontinued in 2017,0,58,48,44,55,65,0,64,63,66,52,43,57,52
Johns Hopkins University,MASTERS,121412,SOCIAL FACTORS IN HEALTH,512201,Approved in 2010,0,0,0,0,0,0,0,0,0,0,51,78,52,31
Johns Hopkins University,MASTERS,121417,BIOETHICS,513201,Approved in 2015,0,0,0,0,0,0,0,0,0,4,12,16,11,12
Johns Hopkins University,MASTERS,121421,COMMUNITY-BASED PHC PROG. GLOBAL HE,512210,Approved in 2018,0,0,0,0,0,0,0,0,0,0,0,0,15,34
Johns Hopkins University,MASTERS,121439,PUBLIC HEALTH BIOLOGY,512201,Approved in 2016,0,0,0,0,0,0,0,0,0,0,0,6,15,12
Johns Hopkins University,MASTERS,121441,GLOBAL HEALTH PLANNING & MANAGEMENT,512210,Approved in 2018,0,0,0,0,0,0,0,0,0,0,0,0,24,51
Johns Hopkins University,MASTERS,121442,HUMANITARIAN HEALTH,512201,Approved in 2018,0,0,0,0,0,0,0,0,0,0,0,0,18,45
Johns Hopkins University,MASTERS,129902,MEDICAL & BIOLOGICAL ILLUSTRATION,512703,,11,10,10,13,13,12,13,14,13,15,14,12,13,14
Johns Hopkins University,MASTERS,129903,"HISTORY OF MEDICINE, SCIENCE, & TEC",519999,,2,1,1,0,0,0,0,0,1,0,1,1,2,9
Johns Hopkins University,MASTERS,129913,CLINICAL INVESTIGATION,260102,Approved in 1992,0,13,21,12,21,10,19,13,19,15,14,17,14,12
Johns Hopkins University,MASTERS,129914,NEUROSCIENCE,261501,Approved in 1996,0,0,0,0,0,5,4,4,3,0,0,2,1,1
Johns Hopkins University,MASTERS,150100,ENGLISH,230101,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
